Student_ID,Age,Gender,State_of_origin,School_location,Distance_from_home_km,Jamb_score,O_level_credits,Current_cgpa,Cgpa_trend,Attendance_rate,Fee_payment_status,Has_scholarship,Works_part_time,Family_income_bracket,Parent_education_level,Failed_courses_count,Asuu_strike_semesters,Mental_health_support,Course_load,Dropout
STU0765,23,Male,Rivers,Urban,100,302,6,3.71,Stable,76.8,Paid,0,0,Middle,Secondary,0,1,0,13,0
STU0766,21,Female,Plateau,Urban,94,343,6,4.41,Declining,87.6,Paid,0,0,High,Secondary,0,0,1,24,0
STU0767,16,Female,Lagos,Urban,72,352,7,4.83,Stable,84.4,Paid,0,0,Middle,Tertiary,0,2,0,17,0
STU0768,22,Female,Kano,Urban,62,258,5,2.7,Stable,77.3,Partial,0,0,Low,No formal,2,3,0,13,0
STU0769,25,Male,Osun,Urban,90,163,7,1.0,Improving,80.8,Partial,1,1,Middle,Primary,2,2,0,19,1
STU0770,18,Female,Enugu,Urban,124,316,6,4.05,Improving,94.3,Paid,1,0,Middle,Secondary,0,1,1,19,0
STU0771,23,Male,Akwa Ibom,Urban,52,229,8,2.47,Improving,85.2,Paid,0,0,High,Tertiary,0,2,1,24,0
STU0772,26,Female,Lagos,Urban,208,227,4,1.0,Declining,30.9,Owing,0,1,Low,No formal,2,1,0,23,1
STU0773,28,Male,Enugu,Rural,101,240,7,1.18,Stable,63.6,Owing,0,1,Low,Primary,2,1,0,16,1
STU0774,20,Male,Enugu,Rural,100,356,8,4.76,Improving,90.5,Paid,1,0,Middle,Tertiary,0,2,0,21,0
STU0775,25,Female,Edo,Rural,138,244,8,2.39,Improving,84.5,Partial,0,0,Low,No formal,2,2,0,18,0
STU0776,19,Male,Oyo,Urban,49,361,6,4.83,Improving,86.9,Paid,0,0,High,Tertiary,0,1,0,15,0
STU0777,18,Male,Cross River,Urban,16,334,8,5.0,Declining,93.7,Partial,1,0,Middle,Tertiary,0,0,0,12,0
STU0778,24,Female,Imo,Urban,88,231,5,2.61,Stable,72.2,Paid,0,0,High,Tertiary,2,0,0,22,0
STU0779,29,Female,Akwa Ibom,Rural,176,144,5,1.0,Stable,56.6,Partial,0,1,Middle,Primary,3,3,0,13,1
STU0780,25,Female,Kaduna,Rural,64,288,5,2.06,Declining,43.7,Owing,0,0,Low,Primary,2,1,0,21,1
STU0781,23,Female,Kano,Urban,118,215,5,2.23,Declining,87.2,Paid,0,0,High,Tertiary,1,0,0,21,0
STU0782,22,Male,Ogun,Urban,30,284,6,3.58,Declining,72.8,Paid,0,0,Middle,Tertiary,0,1,0,15,0
STU0783,25,Male,Plateau,Urban,77,178,7,1.35,Stable,80.6,Paid,0,1,High,Tertiary,2,2,0,12,0
STU0784,23,Male,Niger,Urban,70,313,7,3.89,Stable,74.3,Paid,0,0,High,Tertiary,0,0,0,24,0
STU0785,19,Male,Kogi,Rural,53,294,6,3.72,Stable,100.0,Paid,0,0,Middle,No formal,0,1,0,19,0
STU0786,24,Female,Kano,Rural,137,266,5,2.68,Declining,66.5,Partial,0,0,Low,Primary,0,2,1,20,1
STU0787,20,Female,Rivers,Urban,82,269,8,3.36,Improving,83.5,Partial,1,0,Low,No formal,0,1,0,15,0
STU0788,26,Male,Oyo,Urban,72,215,5,1.63,Stable,73.8,Owing,0,1,Low,Primary,4,1,0,21,1
STU0789,20,Male,Lagos,Rural,62,317,7,4.08,Stable,79.0,Partial,1,0,Middle,Primary,0,1,0,14,0
STU0790,29,Female,Rivers,Rural,101,196,5,1.0,Stable,63.1,Paid,0,0,Middle,Tertiary,3,1,0,13,1
STU0791,21,Male,Kwara,Urban,89,250,5,3.53,Stable,96.9,Paid,0,0,Middle,Primary,0,0,0,16,0
STU0792,21,Female,Imo,Urban,46,367,8,4.94,Improving,87.5,Owing,0,0,Middle,Secondary,0,2,0,14,0
STU0793,20,Male,Niger,Rural,46,241,8,2.81,Improving,83.0,Paid,0,0,Middle,Secondary,0,2,0,21,0
STU0794,21,Female,Ogun,Urban,15,259,8,3.5,Stable,94.9,Partial,1,1,Low,Primary,0,2,0,18,0
STU0795,21,Male,Osun,Urban,109,305,8,4.7,Stable,100.0,Partial,1,0,Low,Primary,0,0,0,22,0
STU0796,18,Female,Oyo,Urban,13,335,5,4.89,Stable,100.0,Partial,1,0,Middle,Secondary,0,2,0,17,0
STU0797,23,Female,Rivers,Urban,103,279,8,2.61,Improving,62.4,Paid,0,0,Middle,No formal,0,1,1,12,0
STU0798,23,Female,Osun,Urban,107,226,7,2.64,Improving,96.1,Paid,0,0,Middle,Primary,2,2,0,23,0
STU0799,24,Female,Imo,Urban,95,270,8,2.73,Declining,86.2,Partial,0,1,Middle,Secondary,2,0,0,19,0
STU0800,19,Female,Cross River,Urban,119,194,7,2.15,Improving,65.8,Paid,0,0,High,Tertiary,2,1,0,13,0
STU0801,23,Female,Imo,Urban,40,229,5,1.36,Improving,58.3,Partial,1,1,High,Secondary,3,1,0,16,0
STU0802,20,Male,Kaduna,Rural,31,281,7,3.5,Declining,95.8,Partial,1,0,Middle,Secondary,0,1,0,20,0
STU0803,24,Female,Edo,Urban,37,303,5,3.35,Declining,81.1,Owing,0,0,Low,Primary,0,3,1,19,0
STU0804,27,Female,Lagos,Urban,98,283,8,2.81,Declining,81.1,Partial,0,1,Middle,Secondary,2,3,1,13,0
STU0805,21,Male,Cross River,Urban,27,256,6,3.1,Improving,71.7,Paid,0,0,Middle,Primary,0,2,0,20,0
STU0806,25,Female,Delta,Urban,122,174,7,1.57,Stable,93.9,Owing,0,0,Low,No formal,3,3,0,16,0
STU0807,21,Female,Enugu,Rural,102,301,7,3.69,Improving,76.7,Paid,0,0,High,Tertiary,0,1,0,21,0
STU0808,19,Female,Kogi,Urban,103,286,6,4.0,Stable,100.0,Paid,1,0,High,Tertiary,0,0,0,17,0
STU0809,28,Male,Ogun,Rural,139,241,5,2.39,Declining,73.7,Partial,0,0,Low,Primary,2,3,0,24,0
STU0810,20,Male,Kano,Urban,113,366,5,4.91,Improving,100.0,Paid,1,0,Middle,Tertiary,0,0,0,14,0
STU0811,27,Female,Kaduna,Urban,142,225,8,1.86,Stable,72.5,Partial,0,1,Low,Primary,2,2,0,24,1
STU0812,22,Female,Delta,Urban,83,246,7,2.69,Stable,82.3,Paid,0,0,High,Tertiary,0,0,0,14,0
STU0813,25,Male,Oyo,Rural,119,330,5,4.06,Stable,82.2,Partial,1,0,Middle,Secondary,0,0,0,21,0
STU0814,19,Female,Imo,Urban,96,344,8,4.98,Stable,92.6,Paid,0,0,High,Tertiary,0,2,0,19,0
STU0815,25,Female,Cross River,Rural,81,288,4,2.01,Improving,40.3,Owing,0,0,Low,No formal,2,3,0,22,1
STU0816,24,Male,Kwara,Rural,17,317,6,3.98,Declining,86.7,Paid,1,0,High,Tertiary,0,1,0,21,0
STU0817,22,Female,Edo,Rural,61,318,6,2.8,Declining,60.3,Owing,1,0,Low,Primary,2,3,0,21,0
STU0818,21,Male,Kano,Rural,99,256,6,3.01,Stable,86.9,Partial,1,0,Middle,Secondary,0,0,0,23,0
STU0819,22,Male,Delta,Urban,81,316,8,3.93,Declining,86.7,Partial,0,0,High,Secondary,0,0,0,13,0
STU0820,26,Male,Plateau,Rural,131,183,7,1.84,Improving,80.9,Paid,0,0,Middle,Secondary,4,0,0,22,1
STU0821,25,Female,Oyo,Urban,64,182,6,1.89,Stable,71.2,Paid,1,0,High,Tertiary,2,0,0,23,0
STU0822,20,Male,Ogun,Urban,93,300,6,3.7,Stable,95.6,Owing,0,0,Middle,Secondary,0,2,0,23,0
STU0823,24,Male,Osun,Urban,110,233,5,2.66,Improving,87.4,Paid,0,0,Middle,Primary,2,1,0,13,0
STU0824,21,Male,Niger,Urban,112,314,6,3.33,Declining,65.1,Paid,1,1,Middle,Secondary,0,3,0,24,0
STU0825,26,Male,Plateau,Urban,86,171,7,1.55,Improving,96.7,Paid,0,0,High,Tertiary,3,1,0,16,1
STU0826,22,Female,Edo,Urban,51,313,8,3.76,Improving,79.4,Paid,0,0,High,Tertiary,0,1,1,17,0
STU0827,22,Male,Ogun,Rural,96,241,6,1.7,Declining,61.2,Partial,0,0,High,Secondary,3,2,0,23,0
STU0828,22,Male,Cross River,Urban,108,227,8,2.72,Stable,79.5,Paid,0,0,High,Tertiary,0,0,1,13,0
STU0829,26,Female,Anambra,Urban,137,209,7,1.0,Declining,40.2,Paid,0,0,Low,Secondary,4,1,0,16,1
STU0830,24,Male,Abuja,Rural,137,174,6,1.19,Stable,77.8,Partial,0,0,Low,Primary,2,3,1,18,1
STU0831,24,Male,Oyo,Rural,141,200,5,1.86,Declining,83.7,Partial,0,0,Low,No formal,3,2,0,21,1
STU0832,18,Male,Enugu,Urban,44,370,5,5.0,Improving,100.0,Paid,1,0,High,Tertiary,0,1,1,21,0
STU0833,23,Male,Kwara,Rural,60,211,8,2.08,Declining,80.2,Paid,0,0,Middle,Secondary,0,3,0,19,0
STU0834,20,Male,Akwa Ibom,Urban,118,228,6,2.7,Stable,98.5,Partial,0,0,Middle,Secondary,1,0,0,23,0
STU0835,17,Male,Lagos,Rural,23,338,8,4.53,Improving,91.3,Paid,0,0,Middle,Secondary,0,1,0,18,0
STU0836,22,Male,Cross River,Urban,18,314,5,3.94,Improving,90.6,Paid,0,0,Middle,Secondary,0,2,1,19,0
STU0837,21,Female,Benue,Urban,75,306,6,4.03,Improving,84.3,Paid,0,0,High,Tertiary,0,1,0,23,0
STU0838,24,Male,Imo,Rural,112,279,5,3.09,Declining,74.4,Partial,0,0,Low,Primary,0,3,0,20,0
STU0839,26,Female,Kogi,Rural,121,150,6,1.0,Declining,67.1,Paid,0,1,Middle,Secondary,3,2,0,16,1
STU0840,26,Female,Osun,Urban,80,224,5,1.37,Declining,41.3,Partial,0,0,Middle,Secondary,2,1,0,24,1
STU0841,29,Male,Imo,Rural,288,141,4,1.0,Declining,42.7,Paid,0,1,Middle,Secondary,4,1,0,16,1
STU0842,20,Female,Plateau,Rural,7,366,6,5.0,Improving,100.0,Paid,1,0,High,Tertiary,0,1,0,22,0
STU0843,21,Male,Kogi,Rural,76,344,8,4.43,Declining,87.3,Paid,0,0,Middle,No formal,0,1,0,21,0
STU0844,18,Female,Rivers,Urban,36,342,6,4.58,Stable,88.8,Paid,0,0,High,Tertiary,0,1,0,15,0
STU0845,26,Male,Abuja,Rural,145,273,7,2.72,Stable,73.1,Owing,0,0,Low,No formal,1,3,1,24,0
STU0846,20,Male,Delta,Urban,33,247,5,2.92,Stable,77.6,Partial,0,0,Middle,No formal,2,0,0,20,0
STU0847,21,Male,Imo,Urban,66,263,8,2.99,Improving,67.5,Paid,0,0,Middle,Secondary,0,2,0,16,0
STU0848,24,Female,Benue,Rural,98,293,8,3.24,Declining,86.2,Partial,0,0,Low,Secondary,0,1,0,13,0
STU0849,17,Male,Osun,Rural,71,370,6,4.88,Stable,100.0,Paid,1,1,High,Tertiary,0,0,0,21,0
STU0850,20,Female,Kaduna,Urban,100,323,7,4.17,Stable,83.5,Paid,1,0,Middle,Secondary,0,2,0,19,0
STU0851,23,Male,Plateau,Urban,88,204,8,1.82,Stable,69.3,Owing,0,0,Low,Primary,2,1,0,18,1
STU0852,23,Female,Kogi,Urban,54,271,7,3.4,Improving,97.0,Paid,1,0,High,Tertiary,0,0,0,19,0
STU0853,18,Male,Plateau,Urban,55,370,7,5.0,Improving,100.0,Paid,0,0,Middle,Primary,0,1,0,23,0
STU0854,22,Female,Anambra,Urban,33,263,5,3.43,Stable,98.1,Paid,0,0,Middle,Secondary,0,2,0,14,0
STU0855,23,Male,Benue,Rural,87,251,5,3.01,Improving,90.2,Partial,0,0,Middle,Tertiary,0,2,0,15,0
STU0856,24,Male,Delta,Urban,94,312,5,3.4,Declining,76.8,Paid,0,1,High,Tertiary,0,0,0,16,0
STU0857,20,Male,Plateau,Urban,56,280,7,3.34,Stable,88.0,Partial,0,0,Middle,Tertiary,0,2,0,17,0
STU0858,20,Male,Lagos,Urban,81,299,5,3.83,Improving,79.7,Paid,0,0,Middle,Tertiary,0,0,0,12,0
STU0859,23,Female,Lagos,Urban,99,250,8,2.5,Declining,74.7,Partial,0,0,Low,No formal,0,1,1,15,0
STU0860,24,Male,Kogi,Urban,75,233,8,2.69,Stable,82.8,Owing,0,0,Low,Secondary,2,2,0,22,0
STU0861,26,Female,Kano,Rural,31,200,6,2.08,Improving,75.9,Partial,0,0,Middle,Secondary,2,0,0,23,0
STU0862,21,Male,Imo,Urban,121,330,7,4.25,Stable,76.3,Partial,0,0,High,Tertiary,0,1,0,21,0
STU0863,25,Male,Anambra,Urban,163,225,4,1.62,Improving,65.2,Paid,0,1,Middle,Secondary,2,3,0,24,1
STU0864,24,Male,Plateau,Urban,93,231,8,2.76,Stable,87.1,Paid,0,0,Middle,Secondary,0,2,0,16,0
STU0865,24,Male,Imo,Urban,86,295,7,3.49,Improving,72.7,Owing,0,0,Low,No formal,0,0,0,18,0
STU0866,27,Female,Lagos,Rural,52,274,7,2.01,Declining,53.6,Owing,0,0,Low,No formal,0,3,0,24,0
STU0867,25,Male,Akwa Ibom,Urban,54,268,5,2.22,Improving,62.2,Owing,0,0,Low,Primary,2,2,0,16,0
STU0868,26,Male,Abuja,Rural,67,293,7,3.39,Improving,76.4,Partial,0,0,High,Tertiary,0,1,0,24,0
STU0869,18,Female,Kogi,Rural,66,370,5,5.0,Improving,100.0,Paid,1,0,Middle,Secondary,0,1,0,24,0
STU0870,23,Female,Ogun,Urban,109,276,5,2.98,Stable,92.3,Owing,0,0,Low,No formal,1,3,0,12,0
STU0871,20,Male,Lagos,Urban,51,244,5,2.77,Improving,80.9,Partial,0,0,Low,No formal,0,0,0,22,0
STU0872,23,Male,Abuja,Rural,89,294,7,2.19,Declining,59.2,Paid,0,1,Middle,Secondary,1,2,0,18,0
STU0873,25,Female,Edo,Urban,77,185,7,1.57,Improving,77.7,Paid,0,1,High,Tertiary,3,1,0,19,0
STU0874,19,Male,Plateau,Urban,124,328,5,4.22,Stable,100.0,Partial,0,0,Middle,Primary,0,1,0,24,0
STU0875,28,Male,Ogun,Rural,147,213,7,1.0,Declining,64.4,Partial,0,1,Low,No formal,2,1,0,18,1
STU0876,25,Male,Edo,Urban,54,304,5,3.57,Declining,90.8,Owing,1,0,Middle,Tertiary,0,2,0,22,0
STU0877,20,Female,Cross River,Rural,86,309,6,4.24,Improving,99.2,Paid,0,0,Middle,Tertiary,0,2,1,24,0
STU0878,27,Female,Kaduna,Rural,68,217,6,1.88,Improving,72.8,Partial,0,0,Middle,Secondary,4,2,0,15,1
STU0879,19,Male,Cross River,Rural,121,325,7,4.53,Stable,100.0,Partial,0,0,Middle,Tertiary,0,2,0,19,0
STU0880,28,Male,Kaduna,Urban,75,216,6,1.0,Improving,52.8,Partial,0,1,Low,No formal,4,2,0,16,1
STU0881,29,Male,Ogun,Urban,126,276,5,2.66,Declining,73.1,Owing,0,0,Middle,Secondary,2,2,0,21,1
STU0882,18,Female,Oyo,Urban,27,266,6,3.55,Declining,94.3,Paid,0,0,Middle,Secondary,0,0,0,20,0
STU0883,20,Male,Cross River,Rural,121,322,5,3.96,Stable,74.0,Paid,0,0,Middle,Primary,0,0,0,23,0
STU0884,20,Male,Kano,Rural,52,331,5,4.13,Stable,83.6,Partial,0,0,Low,No formal,0,1,0,23,0
STU0885,24,Female,Kaduna,Urban,83,202,8,2.26,Stable,100.0,Paid,0,0,Middle,Tertiary,1,0,0,21,0
STU0886,25,Male,Cross River,Rural,131,270,5,2.43,Stable,73.4,Owing,0,0,Low,No formal,2,1,0,16,1
STU0887,18,Female,Kaduna,Rural,20,297,8,3.99,Stable,75.1,Paid,0,0,Low,No formal,0,0,0,12,0
STU0888,21,Male,Lagos,Urban,95,329,5,4.13,Improving,78.0,Paid,1,0,High,Tertiary,0,2,0,23,0
STU0889,27,Male,Cross River,Urban,105,179,6,1.26,Declining,73.4,Partial,0,0,Low,No formal,2,3,0,20,1
STU0890,19,Male,Cross River,Rural,88,316,6,3.95,Improving,85.7,Paid,1,0,Middle,Secondary,0,0,1,23,0
STU0891,20,Female,Benue,Urban,44,309,7,4.1,Improving,93.0,Paid,1,0,High,Tertiary,0,2,0,16,0
STU0892,21,Female,Kano,Urban,82,289,5,2.53,Declining,63.2,Paid,0,0,Middle,Tertiary,1,1,0,17,0
STU0893,23,Female,Plateau,Urban,107,302,6,2.2,Declining,64.9,Paid,0,1,Middle,Tertiary,2,2,0,15,1
STU0894,23,Male,Benue,Urban,94,337,8,4.28,Improving,73.1,Paid,0,0,Middle,Secondary,0,0,0,17,0
STU0895,24,Female,Edo,Urban,138,184,8,1.0,Declining,58.8,Partial,1,0,Middle,Primary,3,1,0,23,0
STU0896,20,Male,Delta,Rural,58,244,5,3.34,Stable,85.9,Paid,0,0,High,Tertiary,0,2,0,19,0
STU0897,18,Male,Lagos,Rural,119,370,7,5.0,Improving,88.6,Paid,0,0,High,Tertiary,0,0,0,14,0
STU0898,20,Female,Edo,Urban,54,240,5,2.91,Improving,79.7,Paid,1,0,High,Tertiary,0,0,1,16,0
STU0899,24,Male,Delta,Urban,59,272,7,2.66,Stable,66.5,Partial,0,1,Low,Secondary,1,2,1,13,0
STU0900,22,Male,Kogi,Rural,142,216,5,2.09,Declining,83.1,Owing,0,0,Low,Secondary,1,2,0,13,0
STU0901,20,Male,Kwara,Rural,104,231,8,3.08,Stable,87.1,Paid,1,0,Middle,Secondary,0,2,0,24,0
STU0902,27,Male,Kogi,Urban,78,206,7,1.96,Declining,87.6,Paid,0,0,Middle,Primary,3,3,0,18,1
STU0903,24,Male,Delta,Rural,36,230,5,2.52,Stable,75.2,Partial,0,0,Middle,Primary,2,2,1,21,0
STU0904,18,Female,Kaduna,Urban,70,342,6,4.25,Declining,96.9,Paid,1,1,High,Tertiary,0,0,0,24,0
STU0905,21,Male,Osun,Urban,64,296,8,4.07,Stable,100.0,Paid,1,0,High,Tertiary,0,0,1,21,0
STU0906,25,Female,Kogi,Urban,112,187,8,1.88,Stable,70.3,Paid,0,0,High,Secondary,2,0,1,22,0
STU0907,25,Female,Kogi,Urban,157,295,5,1.91,Declining,63.2,Partial,0,1,Low,Primary,3,1,0,21,1
STU0908,23,Male,Abuja,Urban,21,263,5,3.05,Declining,76.5,Paid,0,0,High,Tertiary,0,1,0,17,0
STU0909,17,Male,Delta,Rural,97,251,7,3.27,Stable,96.9,Paid,0,0,Middle,Secondary,0,2,0,15,0
STU0910,18,Male,Ogun,Rural,29,370,8,5.0,Declining,100.0,Paid,1,0,Middle,Primary,0,2,0,16,0
STU0911,27,Female,Plateau,Urban,153,185,4,1.0,Stable,56.2,Partial,0,1,Middle,Secondary,2,2,0,12,1
STU0912,25,Male,Kano,Rural,102,212,6,1.92,Declining,70.7,Partial,0,0,Low,No formal,3,2,0,18,1
STU0913,24,Female,Benue,Urban,79,265,7,2.97,Stable,81.8,Paid,0,0,High,Tertiary,2,0,0,19,0
STU0914,24,Male,Osun,Rural,95,281,4,2.73,Declining,82.8,Partial,0,0,Low,Primary,1,3,0,20,1
STU0915,25,Female,Anambra,Urban,52,315,5,3.42,Improving,80.0,Partial,0,1,Middle,Secondary,0,2,0,19,0
STU0916,22,Male,Akwa Ibom,Urban,21,314,8,4.01,Improving,88.5,Paid,0,0,High,Tertiary,0,1,0,16,0
STU0917,22,Male,Kogi,Urban,62,212,8,2.11,Declining,79.6,Owing,0,0,Low,No formal,2,3,0,14,0
STU0918,23,Female,Edo,Rural,106,348,7,4.62,Improving,82.5,Paid,0,0,Middle,Tertiary,0,1,0,21,0
STU0919,17,Female,Abuja,Urban,95,357,5,4.81,Stable,76.7,Owing,0,0,Low,No formal,0,2,0,22,0
STU0920,24,Male,Anambra,Rural,41,298,6,3.26,Declining,69.6,Partial,1,0,Low,Primary,0,2,0,20,0
STU0921,27,Female,Enugu,Urban,56,157,6,1.2,Improving,82.5,Partial,0,0,Low,No formal,2,1,0,17,1
STU0922,16,Male,Kwara,Urban,95,370,7,5.0,Improving,100.0,Paid,0,0,Middle,Primary,0,2,0,16,0
STU0923,20,Female,Plateau,Rural,78,263,5,3.56,Improving,78.0,Owing,1,0,High,Tertiary,0,0,1,24,0
STU0924,19,Female,Anambra,Urban,125,209,8,2.17,Improving,94.0,Paid,1,1,Middle,Tertiary,0,1,0,14,0
STU0925,19,Male,Rivers,Urban,30,281,5,3.61,Declining,68.7,Paid,0,0,High,Secondary,0,2,0,17,0
STU0926,23,Male,Plateau,Urban,43,192,8,1.86,Stable,80.9,Partial,0,0,Middle,Tertiary,2,3,0,14,0
STU0927,20,Male,Niger,Urban,26,249,6,2.84,Declining,85.4,Owing,0,0,Low,Secondary,0,0,1,21,0
STU0928,26,Male,Cross River,Urban,132,235,7,1.1,Declining,50.8,Paid,0,1,Middle,Secondary,4,1,0,23,1
STU0929,21,Female,Ogun,Urban,67,300,7,3.17,Declining,88.2,Partial,0,1,Low,Primary,0,1,1,17,0
STU0930,19,Male,Akwa Ibom,Rural,110,278,7,3.54,Stable,100.0,Partial,0,0,High,Tertiary,0,0,0,15,0
STU0931,19,Male,Abuja,Rural,117,344,8,4.98,Stable,100.0,Paid,1,0,Middle,Secondary,0,2,1,13,0
STU0932,24,Female,Ogun,Urban,65,261,6,2.96,Declining,81.3,Partial,0,0,Middle,Secondary,1,2,0,19,0
STU0933,16,Female,Ogun,Urban,21,236,6,3.36,Improving,100.0,Paid,1,0,High,Tertiary,0,2,0,15,0
STU0934,19,Male,Plateau,Urban,54,299,7,3.84,Improving,78.6,Paid,1,0,Middle,Secondary,0,2,0,20,0
STU0935,21,Male,Niger,Urban,113,346,7,4.54,Improving,79.6,Paid,0,0,High,Tertiary,0,0,0,18,0
STU0936,20,Male,Imo,Urban,115,249,8,3.07,Improving,79.7,Paid,1,0,Middle,Tertiary,0,0,0,23,0
STU0937,21,Male,Kano,Urban,121,285,8,3.91,Stable,98.2,Paid,1,0,Middle,Tertiary,0,1,0,13,0
STU0938,20,Female,Kogi,Urban,71,347,5,4.56,Improving,91.0,Partial,1,0,High,Tertiary,0,0,0,15,0
STU0939,27,Male,Kano,Urban,48,219,8,1.18,Stable,62.7,Partial,0,0,Low,Primary,3,2,1,16,1
STU0940,27,Female,Osun,Rural,143,284,5,2.61,Improving,65.3,Partial,0,1,Low,Secondary,2,1,0,14,1
STU0941,26,Male,Anambra,Urban,126,230,6,1.0,Stable,58.2,Partial,0,1,Low,Primary,3,1,0,20,1
STU0942,23,Female,Rivers,Urban,92,265,6,3.09,Improving,77.0,Paid,0,0,High,Tertiary,0,2,0,24,0
STU0943,23,Female,Niger,Rural,23,303,8,3.53,Declining,71.1,Paid,0,0,Middle,Secondary,0,0,0,16,0
STU0944,25,Female,Benue,Urban,65,158,6,1.0,Declining,60.5,Partial,0,0,Middle,Secondary,2,2,1,13,1
STU0945,21,Male,Benue,Urban,19,293,8,4.08,Stable,79.6,Paid,0,0,High,Tertiary,0,2,0,22,0
STU0946,23,Male,Benue,Rural,112,248,8,2.53,Stable,70.1,Paid,0,0,Low,Tertiary,1,1,1,14,0
STU0947,27,Male,Abuja,Urban,79,270,4,1.54,Declining,46.8,Partial,0,1,Low,Secondary,3,3,0,20,1
STU0948,18,Female,Cross River,Urban,25,294,8,3.87,Improving,100.0,Paid,1,0,Middle,Secondary,0,2,1,18,0
STU0949,24,Female,Delta,Urban,93,298,6,1.91,Stable,59.8,Owing,0,1,Low,Primary,4,3,0,13,1
STU0950,27,Female,Abuja,Rural,189,181,5,1.0,Declining,56.1,Owing,0,0,Low,Secondary,2,2,0,20,1
STU0951,23,Female,Plateau,Rural,122,216,8,2.08,Declining,68.9,Partial,0,0,Low,Primary,2,2,0,15,1
STU0952,23,Female,Edo,Urban,27,316,6,3.59,Stable,72.4,Paid,0,0,Low,No formal,0,1,1,24,0
STU0953,22,Male,Rivers,Rural,118,362,6,4.93,Improving,100.0,Paid,1,0,Middle,Secondary,0,2,0,20,0
STU0954,23,Female,Anambra,Rural,51,221,6,1.0,Declining,55.7,Paid,0,1,Low,No formal,2,1,1,24,1
STU0955,21,Male,Delta,Urban,109,341,8,4.59,Stable,78.1,Paid,0,0,Middle,Tertiary,0,1,0,13,0
STU0956,23,Male,Oyo,Urban,77,312,5,3.62,Stable,78.8,Partial,1,0,Middle,Secondary,0,2,1,23,0
STU0957,26,Male,Edo,Rural,73,228,6,2.37,Declining,71.4,Paid,0,0,High,Secondary,0,2,0,21,0
STU0958,17,Male,Ogun,Urban,24,370,6,5.0,Stable,100.0,Paid,1,0,High,Tertiary,0,2,1,23,0
STU0959,23,Male,Kaduna,Urban,88,213,8,2.19,Declining,84.3,Partial,0,0,Middle,Tertiary,1,3,0,15,0
STU0960,29,Female,Niger,Rural,207,242,6,1.0,Stable,39.5,Owing,0,0,Low,No formal,3,3,0,16,1
STU0961,17,Male,Cross River,Urban,84,274,7,4.06,Improving,100.0,Paid,1,0,High,Tertiary,0,0,1,13,0
STU0962,20,Female,Kano,Urban,53,303,7,3.66,Improving,72.4,Partial,0,0,Middle,Secondary,0,1,1,21,0
STU0963,18,Male,Oyo,Rural,27,251,5,3.67,Improving,100.0,Partial,1,0,Middle,Secondary,0,1,0,12,0
STU0964,22,Male,Kogi,Urban,116,213,5,2.71,Stable,80.4,Paid,1,0,High,Tertiary,1,1,0,18,0
STU0965,16,Male,Kwara,Urban,66,322,5,4.68,Stable,100.0,Paid,1,0,Middle,Secondary,0,2,1,21,0
STU0966,24,Male,Kaduna,Urban,68,301,5,3.55,Stable,79.9,Paid,0,0,High,Tertiary,0,0,0,12,0
STU0967,26,Female,Delta,Urban,126,285,6,1.96,Stable,61.4,Partial,0,1,Middle,Secondary,4,1,0,22,1
STU0968,23,Male,Enugu,Urban,81,226,8,1.27,Declining,63.5,Paid,0,1,High,Secondary,2,1,0,22,1
STU0969,21,Female,Cross River,Urban,28,266,7,3.48,Improving,100.0,Paid,1,0,High,Secondary,0,0,0,19,0
STU0970,21,Male,Edo,Urban,46,246,6,3.06,Declining,84.8,Paid,1,0,Low,No formal,0,2,0,14,0
STU0971,26,Female,Kano,Urban,116,251,8,2.48,Stable,88.9,Paid,0,1,Low,Primary,2,2,1,21,0
STU0972,19,Female,Rivers,Urban,23,298,8,3.93,Improving,87.4,Paid,0,0,Middle,Secondary,0,0,0,17,0
STU0973,19,Female,Imo,Urban,69,279,6,3.83,Stable,100.0,Owing,1,0,Middle,Tertiary,0,0,1,18,0
STU0974,23,Male,Oyo,Urban,127,302,6,3.72,Improving,75.4,Paid,0,0,Middle,Tertiary,0,1,0,21,0
STU0975,19,Male,Imo,Urban,118,230,7,2.97,Stable,100.0,Paid,0,0,High,Tertiary,1,2,0,12,0
STU0976,24,Male,Kwara,Rural,25,300,5,3.43,Declining,78.8,Paid,0,0,High,Tertiary,0,1,0,17,0
STU0977,28,Female,Imo,Rural,141,226,4,2.01,Declining,70.4,Owing,0,0,Middle,Secondary,2,3,0,18,1
STU0978,26,Male,Ogun,Urban,278,222,5,1.0,Declining,40.8,Partial,0,0,Low,Primary,3,2,0,17,1
STU0979,22,Male,Benue,Urban,112,297,7,3.42,Declining,85.2,Paid,0,0,High,Tertiary,0,0,0,15,0
STU0980,22,Female,Edo,Rural,32,210,5,2.05,Declining,81.9,Owing,0,0,Low,No formal,2,3,0,12,1
STU0981,19,Male,Anambra,Urban,66,344,6,4.47,Improving,85.9,Paid,1,0,High,Tertiary,0,2,0,22,0
STU0982,21,Female,Anambra,Urban,42,238,5,2.92,Improving,67.1,Paid,1,0,High,Tertiary,0,2,1,20,0
STU0983,29,Male,Anambra,Urban,133,277,7,1.95,Stable,55.5,Paid,0,0,Middle,Primary,2,3,0,15,0
